

Trajectories
100
,,LeftHand:Index1,,,LeftHand:Index2,,,LeftHand:Index3,,,LeftHand:Thumb1,,,LeftHand:Thumb2,,,LeftHand:Thumb3,,,LeftHand:Wrist1,,,LeftHand:Wrist2,,,LeftHand:Wrist3,,,LeftHand:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3452,0,700.983948,796.800293,743.378113,725.870728,785.221619,742.754089,746.033264,775.015503,745.418274,621.024231,788.963074,739.579468,642.145935,766.866028,740.366577,665.432007,745.121094,742.774353,660.001709,827.640564,740.226868,658.372986,856.824341,741.375122,611.805481,844.620361,741.097961,542.865967,844.398621,739.499023,1524.881592,832.522278,1709.877808,1507.045532,781.401428,1724.258301,1521.372437,727.544800,1710.629395
3453,0,700.976685,796.793579,743.401245,725.880310,785.215942,742.753174,746.025696,775.020020,745.408813,621.028931,788.960815,739.580444,642.143860,766.863892,740.372803,665.427307,745.116333,742.778992,660.006958,827.649658,740.230652,658.367188,856.828369,741.390259,611.811951,844.616455,741.093994,542.861389,844.380127,739.488159,1524.885742,832.523315,1709.883179,1507.046143,781.402405,1724.240601,1521.369019,727.537903,1710.638916
3454,0,700.964355,796.801514,743.403381,725.867554,785.220825,742.758789,746.028564,775.036011,745.429565,621.014221,788.962402,739.593750,642.144226,766.864380,740.364563,665.423645,745.126099,742.787231,660.017639,827.654053,740.233643,658.370117,856.815063,741.357727,611.802917,844.619873,741.104248,542.852905,844.391663,739.501648,1524.879150,832.515198,1709.870728,1507.047729,781.407288,1724.252686,1521.382935,727.530640,1710.638916
3455,0,700.962952,796.795532,743.397034,725.875427,785.224426,742.754700,746.024170,775.023010,745.412720,621.013123,788.963318,739.590881,642.140625,766.857239,740.351074,665.422180,745.122009,742.774719,660.040039,827.655029,740.229431,658.362610,856.818909,741.365356,611.810669,844.621033,741.107971,542.858032,844.398193,739.505005,1524.880615,832.532410,1709.880737,1507.050659,781.397888,1724.243774,1521.362061,727.527893,1710.634888
3456,0,700.974670,796.800537,743.398865,725.877319,785.213806,742.757141,746.023987,775.021179,745.419495,621.026550,788.961792,739.582581,642.147156,766.874939,740.370972,665.426636,745.115540,742.778442,660.056213,827.659363,740.247986,658.372986,856.825684,741.375000,611.806519,844.626343,741.097290,542.869019,844.400452,739.506226,1524.886963,832.530518,1709.878784,1507.053467,781.406372,1724.261719,1521.375977,727.533447,1710.625244
3457,0,700.972473,796.796265,743.390686,725.876587,785.213501,742.758667,746.034424,775.025513,745.422302,621.021240,788.956543,739.585632,642.139587,766.858704,740.368286,665.421143,745.115845,742.778442,659.969116,827.699097,740.305420,658.367310,856.817261,741.385559,611.807922,844.620972,741.102783,542.853943,844.378540,739.487671,1524.890991,832.524353,1709.879395,1507.051636,781.402893,1724.267334,1521.366455,727.570129,1710.640869
3458,0,700.972290,796.807190,743.406860,725.874084,785.216003,742.754028,746.029541,775.027039,745.419556,621.011475,788.958557,739.585999,642.140991,766.847412,740.358459,665.424133,745.118591,742.771973,660.036499,827.667542,740.250793,658.369934,856.819519,741.372375,611.801086,844.622192,741.100464,542.850830,844.392639,739.502319,1524.886230,832.531372,1709.873169,1507.046631,781.400208,1724.246460,1521.358887,727.541870,1710.647705
3459,0,700.969055,796.799316,743.392090,725.877869,785.229187,742.767456,746.030640,775.037659,745.420654,621.015015,788.958130,739.580811,642.137634,766.869751,740.367432,665.420532,745.132935,742.775879,660.052429,827.648865,740.232178,658.372559,856.832886,741.376282,611.806396,844.622742,741.097107,542.859741,844.394592,739.499023,1524.885620,832.527405,1709.872437,1507.057739,781.410522,1724.256348,1521.373291,727.541321,1710.648071
3460,0,700.976624,796.799805,743.382141,725.875610,785.215637,742.746582,746.033203,775.034912,745.421021,621.025208,788.964966,739.581543,642.147827,766.875061,740.364685,665.428284,745.125366,742.775085,660.042969,827.676575,740.249573,658.366333,856.833557,741.371460,611.810242,844.626099,741.093872,542.854004,844.395752,739.497986,1524.881714,832.537109,1709.879517,1507.057617,781.408813,1724.247192,1521.389038,727.540955,1710.630615
3461,0,700.978333,796.798218,743.390442,725.888672,785.221680,742.772034,746.033508,775.012390,745.419739,621.019470,788.948608,739.568420,642.154419,766.858215,740.357666,665.422424,745.118530,742.770203,660.061646,827.655334,740.241333,658.362122,856.815063,741.374084,611.810120,844.615417,741.089783,542.860229,844.387146,739.492676,1524.883789,832.533508,1709.875977,1507.052612,781.407349,1724.256104,1521.374756,727.547974,1710.637329
3462,0,700.980530,796.800537,743.394287,725.871338,785.218384,742.761719,746.023193,775.017456,745.425659,621.014526,788.953247,739.590698,642.141602,766.873596,740.384277,665.419128,745.128479,742.784668,660.040527,827.643738,740.240723,658.370605,856.821899,741.371643,611.799744,844.621033,741.107727,542.856445,844.395813,739.501343,1524.894165,832.524414,1709.875854,1507.053711,781.403381,1724.254517,1521.370850,727.537109,1710.640381
3463,0,700.964844,796.802490,743.390869,725.871338,785.228943,742.762695,746.030396,775.029785,745.427429,621.017639,788.959778,739.577698,642.148987,766.869446,740.366821,665.421631,745.132019,742.786682,660.077942,827.577087,740.097229,658.364746,856.831543,741.376953,611.814331,844.626892,741.111389,542.852661,844.389160,739.500610,1524.887695,832.523743,1709.868164,1507.049194,781.406799,1724.246948,1521.352905,727.561340,1710.641724
3464,0,700.966614,796.796326,743.387329,725.870300,785.213623,742.741211,746.034607,775.019653,745.415710,621.024292,788.963379,739.579529,642.149231,766.871216,740.361267,665.424683,745.125122,742.777832,660.068909,827.659180,740.238220,658.371704,856.825012,741.365295,611.809509,844.620972,741.089539,542.858582,844.395813,739.497498,1524.880737,832.516418,1709.865967,1507.051636,781.415100,1724.253052,1521.385376,727.534973,1710.627319
3465,0,700.983826,796.789551,743.372559,725.882202,785.226196,742.766479,746.033569,775.025513,745.414307,621.026062,788.958923,739.574036,642.146790,766.855225,740.359314,665.427795,745.122253,742.772461,660.041077,827.666565,740.245056,658.381897,856.823059,741.380066,611.810059,844.608398,741.091431,542.861816,844.388000,739.500183,1524.887695,832.524109,1709.880249,1507.048462,781.396729,1724.261475,1521.376343,727.556274,1710.644531
3466,0,700.972778,796.797485,743.396606,725.877563,785.219788,742.762146,746.033997,775.030334,745.426331,621.025696,788.954773,739.587158,642.140198,766.862549,740.360535,665.428040,745.122864,742.781799,660.040894,827.661072,740.243469,658.370056,856.822327,741.372681,611.811157,844.616760,741.092590,542.860474,844.391235,739.503357,1524.884033,832.523254,1709.879639,1507.044800,781.394897,1724.255127,1521.376709,727.549744,1710.657837
3467,0,700.978210,796.814575,743.394897,725.873230,785.236450,742.773132,746.033447,775.025940,745.423645,621.024414,788.968506,739.582520,642.141418,766.869690,740.362427,665.428467,745.129944,742.782471,659.974121,827.697083,740.294434,658.369568,856.828064,741.367004,611.810974,844.632202,741.105408,542.862671,844.407471,739.511230,1524.881958,832.528564,1709.872681,1507.049561,781.401733,1724.257202,1521.365601,727.541382,1710.644043
3468,0,700.969971,796.806763,743.387939,725.874878,785.226807,742.751160,746.038025,775.028503,745.419556,621.020996,788.961487,739.586304,642.148438,766.875122,740.368713,665.429016,745.134644,742.774963,660.060852,827.660583,740.242188,658.372070,856.827148,741.377441,611.814270,844.624023,741.093445,542.868286,844.394165,739.501099,1524.885254,832.526733,1709.875000,1507.057129,781.394897,1724.245605,1521.383179,727.549133,1710.637451
3469,0,700.976135,796.793152,743.388306,725.878845,785.220337,742.750916,746.030762,775.017456,745.416870,621.022461,788.956848,739.576965,642.146912,766.865417,740.371460,665.424683,745.120544,742.772827,660.050537,827.658691,740.247742,658.372131,856.827209,741.381348,611.812927,844.610657,741.096985,542.857666,844.387817,739.486145,1524.883667,832.535339,1709.882812,1507.050659,781.401245,1724.248169,1521.366699,727.528931,1710.617920
3470,0,700.972229,796.801270,743.402771,725.876038,785.221802,742.766907,746.030762,775.030823,745.421082,621.019104,788.958313,739.591370,642.143372,766.873352,740.380066,665.420166,745.117432,742.782776,660.048401,827.661438,740.248169,658.372314,856.811890,741.375549,611.806763,844.617981,741.103638,542.859192,844.387268,739.500610,1524.882568,832.531006,1709.877808,1507.050293,781.393127,1724.251587,1521.361328,727.533875,1710.641357
3471,0,700.969238,796.811707,743.394836,725.877930,785.229492,742.765503,746.024658,775.029480,745.427856,621.016785,788.969360,739.584290,642.143311,766.859680,740.362183,665.422974,745.121216,742.783203,660.052124,827.670288,740.251709,658.372009,856.821777,741.370911,611.813416,844.619080,741.090454,542.856934,844.400391,739.500671,1524.884888,832.534546,1709.876099,1507.041992,781.401306,1724.253296,1521.352783,727.539795,1710.630737
3472,0,700.973633,796.810791,743.387512,725.870789,785.234985,742.756653,746.028076,775.019592,745.418701,621.026550,788.971069,739.585449,642.141296,766.872131,740.351685,665.423950,745.120300,742.766052,660.053223,827.656311,740.222900,658.368164,856.830505,741.373779,611.804016,844.625122,741.092285,542.858154,844.395325,739.488831,1524.880981,832.524963,1709.863281,1507.043213,781.403503,1724.243530,1521.380493,727.522522,1710.622925
3473,0,700.982300,796.790405,743.388184,725.870117,785.222229,742.754944,746.032104,775.016968,745.411133,621.015930,788.952942,739.580017,642.143433,766.855164,740.344299,665.424927,745.119019,742.774658,660.040161,827.655701,740.236755,658.370056,856.819763,741.372314,611.818237,844.619263,741.107605,542.858887,844.400330,739.502258,1524.887939,832.523743,1709.874634,1507.042358,781.406006,1724.255127,1521.376831,727.542236,1710.626709
3474,0,700.975220,796.795288,743.395935,725.872009,785.223328,742.760559,746.034485,775.013123,745.418640,621.023132,788.959290,739.587646,642.144531,766.865601,740.369446,665.426086,745.121887,742.772461,660.047913,827.655884,740.240906,658.368347,856.822510,741.380066,611.808289,844.612061,741.094116,542.860962,844.393372,739.507874,1524.888062,832.530212,1709.885498,1507.052124,781.400391,1724.249634,1521.370117,727.557922,1710.644409
3475,0,700.974304,796.809082,743.390991,725.872070,785.221497,742.755859,746.030701,775.021179,745.426819,621.017395,788.965881,739.585999,642.148560,766.859863,740.351807,665.414612,745.133179,742.780701,660.045105,827.667664,740.246216,658.371216,856.826965,741.377502,611.801941,844.625427,741.096069,542.862732,844.407654,739.508972,1524.881348,832.531311,1709.873291,1507.050415,781.400818,1724.254272,1521.378052,727.563110,1710.651978
3476,0,700.965332,796.800476,743.387817,725.873779,785.229065,742.759644,746.036804,775.032532,745.416809,621.011230,788.950684,739.573059,642.143982,766.853760,740.349243,665.426514,745.121155,742.770386,660.054932,827.670593,740.241699,658.368958,856.818787,741.368530,611.812378,844.615051,741.083313,542.854736,844.395081,739.486633,1524.885376,832.524536,1709.868896,1507.055176,781.405945,1724.239624,1521.391235,727.552368,1710.630371
3477,0,700.973145,796.794617,743.376648,725.880676,785.219604,742.764221,746.036682,775.010254,745.424805,621.012756,788.956360,739.587524,642.148010,766.870422,740.368042,665.437988,745.114807,742.767822,660.049072,827.650940,740.246277,658.366943,856.821472,741.382996,611.809143,844.617371,741.105164,542.853577,844.388062,739.498169,1524.887207,832.520752,1709.879883,1507.049438,781.404724,1724.262817,1521.394287,727.544678,1710.624878
3478,0,700.972107,796.799072,743.393982,725.876465,785.222595,742.766846,746.027039,775.024719,745.429260,621.014587,788.955078,739.587585,642.151245,766.850342,740.362122,665.426819,745.127258,742.784485,660.048401,827.651917,740.246521,658.363586,856.820862,741.377808,611.801331,844.614746,741.099609,542.857361,844.399780,739.507324,1524.882690,832.524414,1709.876465,1507.049316,781.399902,1724.262329,1521.371216,727.548279,1710.646484
3479,0,700.963745,796.817139,743.407532,725.864624,785.233826,742.764832,746.022217,775.028625,745.422424,621.018127,788.956543,739.580811,642.135315,766.877563,740.364502,665.414551,745.131165,742.788818,660.074341,827.575012,740.092468,658.382507,856.828735,741.378662,611.804932,844.624573,741.098450,542.860779,844.403931,739.500244,1524.889771,832.533264,1709.873169,1507.056519,781.408447,1724.259399,1521.367310,727.547424,1710.640747
3480,0,700.976135,796.799927,743.389282,725.874207,785.232056,742.757629,746.033875,775.024475,745.414124,621.016663,788.959167,739.577026,642.140259,766.871277,740.369385,665.417419,745.120972,742.770874,660.053589,827.668701,740.239075,658.369446,856.829956,741.380615,611.809937,844.625244,741.094116,542.857666,844.396118,739.490540,1524.884766,832.523071,1709.874878,1507.048096,781.412964,1724.262085,1521.355225,727.548035,1710.636353
3481,0,700.977844,796.792419,743.378662,725.876404,785.218323,742.766785,746.039429,775.024109,745.418213,621.017639,788.948792,739.571899,642.145630,766.859497,740.358887,665.422974,745.132812,742.786377,660.056030,827.656006,740.251221,658.369263,856.827515,741.398682,611.807434,844.612427,741.092957,542.858521,844.393860,739.496399,1524.884521,832.527710,1709.873047,1507.054810,781.406494,1724.254150,1521.368896,727.519165,1710.627441
3482,0,700.964905,796.804749,743.391968,725.872314,785.219421,742.759949,746.033264,775.022827,745.431458,621.021484,788.954590,739.595032,642.144531,766.863098,740.377441,665.425476,745.119812,742.784485,660.044373,827.654846,740.247681,658.356079,856.815979,741.380615,611.808105,844.615479,741.108643,542.853333,844.389221,739.494934,1524.882080,832.526245,1709.880249,1507.050171,781.397461,1724.261597,1521.380493,727.547058,1710.642578
3483,0,700.965637,796.800232,743.396301,725.880920,785.228271,742.767395,746.026184,775.036804,745.426819,621.014832,788.956360,739.580994,642.142944,766.867065,740.371277,665.422424,745.129211,742.774841,660.038757,827.661194,740.241089,658.368164,856.830200,741.380920,611.815735,844.618103,741.103027,542.857849,844.399780,739.509705,1524.881958,832.530518,1709.872681,1507.046997,781.407104,1724.255737,1521.355225,727.539062,1710.645264
3484,0,700.971252,796.802490,743.379456,725.874084,785.221924,742.749512,746.032166,775.019104,745.411560,621.020630,788.960327,739.578430,642.140320,766.871216,740.371826,665.424316,745.123657,742.766418,660.042297,827.665283,740.233337,658.368164,856.826477,741.368958,611.808655,844.624207,741.092346,542.857910,844.391541,739.495789,1524.882568,832.527588,1709.881470,1507.044434,781.402039,1724.249268,1521.375977,727.550659,1710.636841
3485,0,700.980164,796.798828,743.386963,725.867249,785.221008,742.750366,746.036926,775.017090,745.419128,621.018738,788.951904,739.567444,642.145508,766.867188,740.355957,665.421082,745.127625,742.778992,660.044250,827.661743,740.240295,658.367981,856.837830,741.386719,611.807495,844.626892,741.108154,542.863647,844.397461,739.502991,1524.890991,832.517090,1709.871948,1507.051270,781.400330,1724.257935,1521.363403,727.526672,1710.622925
3486,0,700.976929,796.800659,743.403076,725.875061,785.219666,742.770996,746.027100,775.023743,745.421997,621.026550,788.968201,739.601257,642.145996,766.858459,740.367432,665.433167,745.126160,742.790100,660.055969,827.654480,740.243774,658.368652,856.827271,741.385193,611.815979,844.617798,741.106079,542.865845,844.383911,739.496399,1524.879395,832.521545,1709.876099,1507.041138,781.392029,1724.260986,1521.352905,727.544189,1710.647461
3487,0,700.972473,796.805847,743.402039,725.876038,785.229614,742.765686,746.035461,775.025085,745.428040,621.020386,788.965271,739.593567,642.143372,766.875610,740.373718,665.426270,745.125977,742.791687,660.049866,827.666931,740.244629,658.374939,856.830078,741.381348,611.807312,844.620361,741.102417,542.862244,844.393127,739.496033,1524.881714,832.519531,1709.873901,1507.051514,781.398865,1724.244141,1521.380249,727.527832,1710.630859
3488,0,700.976257,796.805298,743.382446,725.875183,785.217346,742.747375,746.039795,775.023010,745.424011,621.020996,788.965881,739.584778,642.146240,766.876038,740.376404,665.426208,745.119080,742.761292,660.054382,827.671997,740.247192,658.366699,856.832886,741.370422,611.814575,844.623108,741.091309,542.860840,844.398865,739.499451,1524.879517,832.524353,1709.880127,1507.054932,781.402771,1724.250732,1521.367310,727.547852,1710.632446
