,,RightHand1:Wrist1,,,RightHand1:Wrist2,,,RightHand1:Wrist3,,,RightHand1:Thumb1,,,RightHand1:Thumb2,,,RightHand1:Thumb3,,,RightHand1:IndexFinger1,,,RightHand1:IndexFinger2,,,RightHand1:IndexFinger3,,,LeftHand1:IndexFinger1,,,LeftHand1:IndexFinger2,,,LeftHand1:IndexFinger3,,,LeftHand1:Thumb1,,,LeftHand1:Thumb2,,,LeftHand1:Thumb3,,,LeftHand1:Wrist1,,,LeftHand1:Wrist2,,,LeftHand1:Wrist3,,,LeftHand1:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,Cup:Corner1,,,Cup:Corner2,,,Cup:Corner3,,,Cup:Corner4,,,Cup:Corner5,,,Cup:Corner6,,,Cup:Corner7,,,Cup:Corner8,,,Coffee:Corner1,,,Coffee:Corner2,,,Coffee:Corner3,,,Coffee:Corner4,,,Coffee:Corner5,,,Coffee:Corner6,,,Coffee:Corner7,,,Coffee:Corner8,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
896,0,662.346069,857.711304,1041.053223,673.862610,923.231140,1031.212158,705.112244,896.887024,1064.626099,711.762268,826.815735,1051.589722,716.237183,790.647522,1043.379395,705.565613,756.046936,1039.365479,637.640869,789.376648,1034.605591,625.481140,767.481567,1023.491638,617.615540,740.868958,1009.613892,7.094337,299.406982,756.443787,37.341572,301.290405,751.119568,59.782364,303.760529,747.643494,-64.443588,248.899384,754.483154,-35.117012,236.692429,750.257812,-3.800367,228.805222,745.659729,-38.395679,307.945740,767.214355,-53.805115,336.670197,760.950562,-81.918053,307.599518,772.668457,-134.155518,274.084503,795.165161,185.961578,980.244385,1492.313599,239.198853,974.129150,1516.283813,290.314392,986.240845,1498.563843,541.986755,-504.960541,835.258423,495.294830,-510.526123,834.184570,487.705902,-446.126465,834.590149,549.515686,-451.651825,834.700500,488.237396,-513.040894,737.809265,486.135895,-436.982544,739.556152,551.180359,-443.164185,740.545593,548.849854,-511.208221,740.525574,278.391571,-93.233932,847.552612,277.982483,-20.620134,847.507446,197.415131,-24.062941,845.593567,201.232590,-93.796112,844.366577,288.056488,-98.241463,743.039307,285.804382,-16.808765,741.974915,192.831360,-20.978334,739.212585,198.401901,-100.139297,738.959473
897,0,663.476440,855.519958,1040.964111,675.644409,919.824036,1029.990723,706.824951,894.133179,1064.348999,712.540283,824.089478,1051.285156,716.524536,788.163574,1043.240601,705.391663,753.299866,1039.047485,637.789734,786.922485,1034.294434,625.504089,765.582581,1023.408997,617.222595,739.101807,1009.579285,7.097981,299.797516,756.787231,37.326065,301.280426,751.112976,59.783485,303.798615,747.680359,-64.450920,248.908936,754.478027,-35.149178,236.710785,750.281311,-3.811929,228.799347,745.636353,-38.384163,307.937286,767.208862,-53.829304,336.576477,760.851379,-81.925621,307.601532,772.661682,-134.169678,274.093781,795.149658,185.959778,980.238953,1492.331909,239.200577,974.139465,1516.281982,290.320679,986.275269,1498.578979,541.667542,-504.850800,835.254578,494.988708,-510.468170,834.187866,487.239288,-446.091797,834.621887,549.076660,-451.459167,834.699280,487.889954,-513.089600,737.794434,485.660889,-436.986969,739.566772,550.683350,-443.045776,740.528748,548.510315,-511.143616,740.512756,278.394073,-93.219582,847.534363,277.984833,-20.612814,847.513062,197.410736,-24.070747,845.590149,201.173889,-93.814621,844.413818,288.042389,-98.214966,743.016296,285.818604,-16.791769,741.979187,192.838715,-20.969246,739.219360,198.399597,-100.150528,738.956726
898,0,664.618225,853.429810,1040.700073,677.741760,918.750977,1030.775024,708.545654,891.498901,1063.894775,713.349304,821.389893,1050.737793,716.836243,786.430298,1043.479614,705.206238,750.631104,1038.291992,638.374817,785.609375,1034.330078,625.555481,763.976196,1023.116943,616.912842,737.579834,1009.235718,7.102428,299.760284,756.765076,37.329659,301.236816,751.088074,59.800854,303.736084,747.633240,-64.453255,248.899536,754.490479,-35.126232,236.675552,750.252136,-3.813266,228.775970,745.628418,-38.380230,307.933258,767.214417,-53.778172,336.576324,760.853088,-81.926392,307.597382,772.659912,-134.170624,274.074219,795.106079,185.961670,980.326904,1492.300781,239.204330,974.136902,1516.280762,290.324768,986.260498,1498.570435,541.210999,-504.737213,835.257263,494.571167,-510.502930,834.190063,486.651215,-446.111694,834.618164,548.479736,-451.365784,834.728210,487.478516,-513.123047,737.768799,485.073700,-437.118774,739.538940,550.148071,-442.906982,740.552368,548.090942,-511.131989,740.509583,278.391663,-93.247131,847.544739,277.979004,-20.629759,847.491943,197.419586,-24.070518,845.592163,201.222916,-93.801689,844.373718,288.026703,-98.247299,742.979614,285.823944,-16.813705,741.982300,192.865402,-21.046593,739.204285,198.419159,-100.178764,738.930603
899,0,665.804565,851.482178,1040.097290,679.775574,916.438049,1030.062988,710.359497,888.872803,1063.189941,714.194824,818.679810,1049.898438,716.866211,781.122437,1040.718384,705.047546,748.252258,1037.426392,638.822754,784.171143,1033.799683,625.486450,762.510071,1022.435303,616.725952,736.276428,1008.431458,7.098258,299.444763,756.482056,37.336525,301.226776,751.078186,59.797131,303.729553,747.621643,-64.470886,248.889648,754.488831,-35.117558,236.666046,750.234619,-3.826845,228.766495,745.626465,-38.400013,307.925049,767.222412,-53.821297,336.812683,761.112000,-81.948875,307.587067,772.659973,-134.195541,274.082825,795.090759,185.960037,980.279297,1492.289795,239.197266,974.127808,1516.279907,290.320709,986.248169,1498.568604,540.700317,-504.618164,835.282776,494.158478,-510.515106,834.198181,485.981537,-446.235016,834.599854,547.854187,-451.307312,834.692749,487.003876,-513.201599,737.758911,484.464203,-437.209320,739.531067,549.524902,-442.847778,740.530823,547.618103,-511.045349,740.530823,278.391113,-93.251991,847.545166,277.978851,-20.630152,847.511108,197.429718,-24.165169,845.596436,201.264709,-93.819633,844.327393,288.004150,-98.251991,742.969360,285.809845,-16.817276,741.978455,192.656342,-20.666288,739.650574,198.434402,-100.198021,738.922241
900,0,667.078186,849.593750,1039.255615,681.842651,914.599426,1029.592285,712.193848,886.517395,1062.462280,714.970215,816.259949,1049.010132,717.139587,778.516541,1039.440918,704.918152,745.953857,1036.253784,639.159851,782.954529,1032.993896,625.616821,761.465210,1021.630981,616.313782,735.298828,1007.542114,7.078952,299.469330,756.503113,37.312225,301.282532,751.112671,59.759468,303.785431,747.681702,-64.483208,248.898056,754.478638,-35.156269,236.714874,750.273132,-3.832360,228.819885,745.653015,-38.411659,307.938354,767.219421,-53.817097,336.654846,760.957031,-81.975784,307.623962,772.668945,-134.269333,274.148376,795.108643,185.952621,980.237793,1492.311523,239.187332,974.144897,1516.293335,290.308746,986.228943,1498.549438,540.160706,-504.476959,835.277710,493.624634,-510.626556,834.157654,485.299774,-446.293304,834.631409,547.201782,-451.302460,834.684998,486.456268,-513.337463,737.795471,483.777283,-437.314514,739.472229,548.768799,-442.735840,740.550232,547.089050,-510.833374,740.539001,278.382935,-93.225349,847.553040,277.970215,-20.618938,847.515930,197.501343,-24.343126,845.500732,201.220520,-93.797989,844.363159,287.970734,-98.219505,742.963867,285.791504,-16.814791,741.976318,192.642426,-20.656132,739.648071,198.397018,-100.153046,738.947144
901,0,668.374573,847.964172,1038.452271,684.121887,912.911987,1028.988770,714.137390,884.164124,1061.603271,715.912720,813.960632,1047.832764,717.528503,776.310059,1038.363159,704.757935,743.745789,1034.848633,639.586121,781.992676,1032.184937,625.651794,760.448059,1020.501831,616.048401,734.596252,1006.238220,7.090541,299.457001,756.485535,37.304920,301.255341,751.099121,59.760017,303.793060,747.679749,-64.472122,248.903320,754.477844,-35.167084,236.695053,750.276917,-3.849182,228.813934,745.653015,-38.402161,307.917542,767.196655,-53.841408,336.641174,760.927673,-81.986115,307.600800,772.652527,-134.309677,274.160431,795.100891,185.954910,980.339233,1492.323486,239.198914,974.136719,1516.281860,290.319397,986.264099,1498.564697,539.565369,-504.418427,835.253479,493.036469,-510.738190,834.161438,484.552185,-446.499115,834.596130,546.410278,-451.234161,834.677185,485.903839,-513.485352,737.791321,482.908325,-437.376709,739.485901,547.964722,-442.659943,740.510925,546.493530,-510.579041,740.486816,278.376312,-93.233345,847.543640,277.977661,-20.625813,847.501160,197.494492,-24.338921,845.483826,201.163910,-93.803101,844.412598,287.951355,-98.200951,742.944092,285.861389,-16.892328,741.956482,192.657883,-20.655487,739.641724,198.389542,-100.149277,738.960022
902,0,669.688538,846.715332,1037.710205,686.552124,911.117859,1028.048584,716.166199,882.050171,1060.748779,716.762939,811.767700,1046.653076,717.851746,774.005188,1036.785889,704.619263,741.682922,1033.240601,640.114929,781.097046,1031.070190,625.745117,759.710205,1019.075256,615.838013,733.887634,1004.822266,7.090092,299.731659,756.781372,37.306717,301.231506,751.092224,59.771603,303.750427,747.653503,-64.468552,248.871323,754.474060,-35.153984,236.660156,750.249512,-3.850634,228.796051,745.646851,-38.408024,307.883942,767.190308,-53.798473,336.782104,761.104553,-81.999329,307.575867,772.652649,-134.317307,274.124908,795.040588,185.961807,980.269775,1492.318115,239.200424,974.135864,1516.281006,290.324097,986.262268,1498.570190,538.940979,-504.405731,835.253540,492.442871,-510.912292,834.157410,483.694336,-446.596771,834.580383,545.579956,-450.998657,834.700195,485.367950,-513.619080,737.790466,482.007629,-437.460815,739.499451,547.141541,-442.524261,740.527344,545.952637,-510.496307,740.509277,278.379791,-93.262260,847.538330,277.986481,-20.700935,847.526001,197.493179,-24.326159,845.518188,201.200607,-93.830963,844.377380,287.938568,-98.251793,742.940186,285.978577,-17.097530,741.852539,192.656845,-20.656145,739.662781,198.407547,-100.168350,738.927979
903,0,671.215576,845.319946,1036.568115,689.034668,909.933044,1027.813721,718.289185,879.866638,1059.728271,717.799072,809.564636,1045.179565,718.125000,772.060974,1035.329956,704.437927,740.216797,1031.655762,640.548645,780.241089,1029.752441,625.822571,759.293884,1017.832153,615.359192,733.774841,1003.330811,7.097840,299.403748,756.492737,37.324535,301.185791,751.070496,59.769642,303.726837,747.638733,-64.460602,248.857605,754.468140,-35.122520,236.630646,750.214722,-3.835448,228.743881,745.625061,-38.414856,307.912842,767.236755,-53.772728,336.496002,760.797424,-82.010468,307.549164,772.650879,-134.334961,274.107819,795.007996,185.944733,980.217651,1492.305786,239.194626,974.127563,1516.281006,290.320190,986.252136,1498.569824,538.292480,-504.366333,835.283875,491.763367,-510.991455,834.179321,482.738586,-446.694946,834.620850,544.647644,-450.888275,834.710999,484.696838,-513.717346,737.764709,481.029907,-437.687500,739.462280,546.205566,-442.299591,740.547546,545.393311,-510.378357,740.544861,278.378601,-93.255592,847.541077,277.965759,-20.677898,847.562805,197.501007,-24.350113,845.506592,201.277802,-93.815628,844.317993,287.926849,-98.256912,742.899841,285.980896,-17.109531,741.855957,192.646881,-20.647631,739.667175,198.438950,-100.215378,738.909241
904,0,672.821167,844.322998,1035.715332,691.748657,908.311768,1026.474731,720.497192,877.865906,1058.752075,718.733643,807.700745,1043.918213,718.521851,770.053406,1033.739380,704.290405,739.562988,1030.807861,641.002136,779.766296,1028.513306,625.866089,759.008179,1016.346680,614.994385,733.799561,1001.784302,7.076460,299.754486,756.825928,37.297577,301.231628,751.115112,59.759781,303.726135,747.659424,-64.471054,248.855484,754.466064,-35.148281,236.664719,750.250488,-3.843734,228.793350,745.657959,-38.413612,307.874023,767.205750,-53.833595,336.796448,761.149658,-82.038887,307.581360,772.670410,-134.417953,274.190033,795.017273,185.960022,980.240601,1492.313721,239.196671,974.139282,1516.291992,290.320953,986.272339,1498.583252,537.515015,-504.218506,835.312134,491.060852,-511.007721,834.148376,481.723541,-446.798828,834.628540,543.721619,-450.833008,834.727356,483.960907,-513.950195,737.814087,480.044403,-437.999695,739.361328,545.228943,-442.181763,740.558472,544.613892,-510.337585,740.582642,278.387238,-93.217216,847.551086,277.971741,-20.646950,847.587341,197.485291,-24.347437,845.506592,201.193924,-93.805367,844.392761,287.889832,-98.227158,742.892090,285.955963,-17.094271,741.864563,192.644836,-20.640503,739.664795,198.393311,-100.148674,738.962036
905,0,674.635315,843.196838,1034.344482,694.742920,907.088623,1025.652832,722.874146,875.967468,1057.695190,719.694885,805.891113,1042.600708,718.947083,768.138855,1032.177490,704.148682,738.475952,1029.201294,641.451599,779.602295,1027.217285,625.913452,759.019714,1014.960022,614.511841,734.153137,1000.166199,7.062986,299.756805,756.822327,37.292877,301.237549,751.114685,59.770695,303.751404,747.681580,-64.486984,248.885056,754.476501,-35.172466,236.691254,750.273499,-3.853516,228.791916,745.655518,-38.415146,307.891541,767.210632,-53.799973,336.657318,760.964539,-82.067947,307.603546,772.680054,-134.493073,274.243652,795.012512,185.953796,980.262390,1492.326904,239.196793,974.142700,1516.285156,290.325714,986.282227,1498.579102,536.686401,-504.120514,835.253357,490.240936,-511.039246,834.150208,480.820892,-446.892426,834.589417,542.780029,-450.780151,834.655640,483.187012,-514.135986,737.849670,479.035248,-438.038116,739.390137,544.208496,-442.201752,740.502563,543.717346,-510.310883,740.527039,278.434082,-93.421532,847.561096,277.945709,-20.623028,847.590393,197.496017,-24.326746,845.503113,201.158707,-93.808708,844.421692,287.885071,-98.208824,742.881348,285.958954,-17.078262,741.859314,192.652451,-20.666210,739.638916,198.378250,-100.131607,738.966553
906,0,676.288269,842.609619,1033.395996,697.656921,906.296082,1025.283447,725.280884,874.231384,1056.792480,720.783386,804.268494,1041.503784,719.205627,766.854187,1031.139404,703.476501,734.750427,1026.335083,642.003052,779.416931,1025.762085,625.828003,759.849365,1013.338074,613.983887,735.167664,998.399109,7.085180,299.714294,756.786438,37.292191,301.198975,751.081238,59.765873,303.730988,747.660156,-64.487709,248.877014,754.467346,-35.138317,236.647125,750.235352,-3.844160,228.770844,745.631409,-38.315094,307.451782,766.726440,-53.806252,336.615936,760.913208,-82.077530,307.563507,772.640564,-134.524353,274.250549,794.944702,185.966568,980.236328,1492.311768,239.199997,974.133057,1516.274048,290.319031,986.265808,1498.562256,535.755554,-504.135010,835.203674,489.330170,-511.237274,834.149170,479.815460,-447.063690,834.557861,541.753052,-450.660706,834.634460,482.278320,-514.196533,737.853516,477.927734,-438.039978,739.422668,543.045837,-442.150421,740.501831,542.762878,-510.167297,740.439880,278.670959,-94.178543,847.531433,277.957245,-20.650537,847.565918,197.502029,-24.333834,845.506409,201.212387,-93.827370,844.368896,287.875732,-98.296616,742.827087,285.974915,-17.108418,741.838196,192.656067,-20.657797,739.651001,198.409500,-100.177841,738.925537
907,0,678.250671,842.020142,1032.437866,700.890747,905.222778,1024.402954,727.821777,872.503113,1055.773682,721.830200,802.722778,1040.342041,719.504578,765.040222,1029.536133,703.081787,733.453064,1024.782227,642.591919,779.701782,1024.582886,626.158630,759.856018,1012.251404,613.823242,735.466248,997.390991,7.072932,299.377289,756.496704,37.301727,301.162781,751.068848,59.768570,303.707092,747.642944,-64.492065,248.869904,754.469238,-35.122124,236.611755,750.201172,-3.854935,228.752197,745.631287,-38.427952,307.883057,767.217041,-53.797634,336.609070,760.921204,-82.108360,307.573883,772.633179,-134.570892,274.279877,794.859985,185.951065,980.220154,1492.296509,239.192535,974.131653,1516.283813,290.314392,986.244995,1498.567627,534.844604,-504.202545,835.174927,488.414124,-511.283051,834.178284,478.775177,-447.041626,834.574341,540.721558,-450.657440,834.601379,481.122681,-514.199158,737.840393,476.850342,-438.160889,739.432312,542.090637,-442.067413,740.485413,541.797791,-510.186249,740.450500,278.681763,-94.225380,847.525818,277.965881,-20.665230,847.577637,197.496323,-24.333202,845.517578,201.243027,-93.837845,844.341003,287.871765,-98.297508,742.813110,285.968140,-17.123644,741.834106,192.659683,-20.664906,739.669128,198.421631,-100.192642,738.925964
908,0,680.098694,841.675659,1031.436279,704.276489,904.253235,1023.471008,730.516968,870.889038,1054.755005,722.978699,801.245667,1039.200439,719.836548,763.971619,1028.592773,702.822021,732.820312,1023.833618,643.268494,780.076233,1023.476379,626.429077,760.456238,1010.925415,613.616455,736.495422,995.815613,7.062202,299.708862,756.817688,37.278767,301.200287,751.106079,59.736305,303.747314,747.691895,-64.516380,248.891708,754.484192,-35.184296,236.669281,750.264343,-3.866592,228.786179,745.660889,-38.440208,307.911530,767.246216,-53.887856,336.316986,760.614380,-82.161339,307.565125,772.641907,-134.687027,274.360138,794.860107,185.944839,980.219116,1492.312500,239.198059,974.133179,1516.281006,290.315247,986.264282,1498.573242,533.799194,-504.173279,835.185120,487.387665,-511.225830,834.156250,477.734924,-447.053864,834.581055,539.746033,-450.760040,834.574036,480.125732,-514.283569,737.838013,475.863434,-438.159515,739.386536,540.996399,-442.147156,740.497314,540.742859,-510.224457,740.462524,278.664642,-94.209274,847.542175,277.953400,-20.634514,847.585876,197.492279,-24.349808,845.507568,201.214828,-93.831100,844.360596,287.847961,-98.283607,742.805481,285.965759,-17.116743,741.841980,192.642731,-20.665478,739.653442,198.383453,-100.155144,738.965027
909,0,682.449646,841.075317,1030.195068,707.780212,903.391785,1022.607666,733.291992,869.389832,1053.905640,724.244629,800.048889,1038.212036,720.362610,762.870850,1027.561646,702.656555,732.254211,1022.694458,644.106628,780.577209,1022.189148,626.692871,761.480591,1009.649902,613.661316,737.782837,994.699463,7.039767,299.397186,756.538269,37.253372,301.218018,751.123413,59.715668,303.762848,747.698120,-64.526802,248.849106,754.436707,-35.226360,236.690338,750.271179,-3.898780,228.783295,745.650757,-38.461494,307.889435,767.226440,-53.829079,336.394775,760.678650,-82.201103,307.569000,772.640686,-134.806992,274.415558,794.831116,185.949448,980.296875,1492.296143,239.201660,974.142883,1516.280884,290.325928,986.278320,1498.581665,532.629578,-504.206787,835.175354,486.185852,-511.254120,834.092224,476.732025,-447.056732,834.504517,538.670471,-450.812561,834.576111,479.034607,-514.330566,737.848999,474.901764,-438.033539,739.398010,540.010071,-442.272583,740.473511,539.621033,-510.278809,740.450989,278.640594,-94.189926,847.558289,277.933655,-20.630074,847.591614,197.474426,-24.335320,845.500061,201.147491,-93.816513,844.430298,287.829346,-98.292511,742.781921,285.932587,-17.077522,741.856506,192.628723,-20.665277,739.635254,198.357239,-100.124794,738.966614
910,0,684.788208,840.814941,1029.125000,711.498108,902.534363,1021.757629,736.224182,867.852417,1052.936768,725.668152,798.795532,1037.070679,721.070312,761.089661,1026.126587,702.639465,731.618347,1021.391418,645.136780,781.094299,1020.948547,627.567017,762.522583,1008.456360,613.737366,739.094299,993.220520,7.037046,299.365723,756.531677,37.244671,301.176208,751.110107,59.702721,303.719910,747.677063,-64.549194,248.835037,754.446899,-35.229031,236.641663,750.233582,-3.907118,228.755096,745.634460,-38.485382,307.860992,767.221252,-53.810513,336.396393,760.690063,-82.253563,307.521545,772.601318,-134.910797,274.379669,794.720825,185.945999,980.293396,1492.295532,239.202148,974.127869,1516.269531,290.326477,986.267151,1498.572998,531.459534,-504.340759,835.089172,485.025543,-511.238647,834.102356,475.652618,-446.975586,834.486877,537.625122,-450.774994,834.580688,477.714661,-514.062317,737.857483,473.739532,-437.988251,739.356567,538.906921,-442.287750,740.439392,538.398804,-510.329834,740.415466,278.631378,-94.228149,847.532898,277.920746,-20.661175,847.583069,197.463135,-24.347164,845.520508,201.129593,-93.861496,844.416687,287.837646,-98.405350,742.720520,285.927551,-17.094692,741.850037,192.618973,-20.658583,739.661133,198.364685,-100.194565,738.938965
911,0,687.166687,840.819580,1028.425171,715.341309,901.770020,1021.091919,739.346313,866.354492,1051.981201,727.314270,797.526978,1035.759399,721.740295,760.392517,1024.985718,702.704163,731.141907,1020.037048,646.375183,781.727234,1019.680969,628.241943,763.567932,1007.103333,613.940063,740.555420,991.985596,7.031626,299.335999,756.533142,37.245594,301.123810,751.092102,59.697933,303.692780,747.683472,-64.553680,248.800323,754.432983,-35.193424,236.574738,750.193115,-3.912351,228.721008,745.629333,-38.494808,307.830963,767.239502,-53.859196,336.509399,760.873169,-82.294266,307.488220,772.602844,-134.975861,274.340607,794.669922,185.964355,980.260986,1492.280151,239.204788,974.130005,1516.286865,290.319641,986.248718,1498.569214,530.152344,-504.363586,835.127563,483.658447,-511.068237,834.084961,474.538818,-446.776093,834.522217,536.483643,-450.950073,834.480957,476.401276,-514.164795,737.896851,472.643524,-437.841705,739.435852,537.739807,-442.418823,740.406006,536.986877,-510.500366,740.340881,278.629913,-94.254013,847.538696,277.926514,-20.677589,847.594971,197.460602,-24.366323,845.528870,201.209717,-93.857895,844.344910,287.839111,-98.506081,742.688965,285.941437,-17.156004,741.830627,192.602066,-20.663324,739.672729,198.384842,-100.207054,738.931824
